time,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
56,access_0,edge_3,16.54541,33.76535,0.032003,1.81895,4.50139,0.97165
56,access_0,edge_4,14.00223,37.65245,0.028163,1.4339,3.24505,0.82769
56,access_1,edge_0,18.63483,35.73832,0.029656,2.18509,4.68857,0.89858
56,access_1,edge_1,17.97395,33.27,0.034003,1.93178,4.98238,0.99
56,access_1,edge_2,15.89603,37.36807,0.028127,1.70223,3.73082,0.83822
56,access_1,edge_3,16.64548,33.88911,0.031949,1.94425,4.50726,0.96707
56,access_1,edge_4,16.16527,36.86824,0.026943,1.47353,3.8778,0.85673
56,edge_0,cloud_0,62.8675,50.57303,0.02627,6.9975,15.84352,0.90005
56,edge_1,cloud_0,66.48828,47.1325,0.032069,8.13946,18.43055,0.99
56,edge_2,cloud_0,62.45908,54.53206,0.026614,6.46315,13.93046,0.79655
56,edge_3,cloud_0,65.01183,50.14617,0.027646,7.34081,16.58706,0.91121
56,edge_4,cloud_0,63.64048,50.9788,0.027646,7.14592,15.84929,0.88944
56,edge_0,edge_1,17.71375,34.86566,0.028463,1.81819,4.61713,0.9309
56,edge_1,edge_2,15.42185,34.61891,0.027112,1.5502,4.05921,0.94004
56,edge_2,edge_3,15.33496,35.14298,0.031485,1.96013,3.95299,0.92063
56,edge_3,edge_4,17.1746,35.23758,0.033572,1.67257,4.41036,0.91713
56,edge_4,edge_0,14.12864,37.55606,0.023029,1.68739,3.28847,0.83126
57,access_0,edge_0,14.59886,37.60976,0.028096,1.61751,3.38978,0.82927
57,access_0,edge_1,16.7862,34.84395,0.03135,1.84728,4.37914,0.93171
57,access_0,edge_2,15.58994,37.67551,0.026431,1.61497,3.60928,0.82683
57,access_0,edge_3,17.53453,33.27,0.030427,2.44849,4.86057,0.99
57,access_0,edge_4,17.21208,36.8127,0.026271,1.88608,4.13883,0.85879
57,access_1,edge_0,15.76727,37.5208,0.029943,1.63986,3.67563,0.83256
57,access_1,edge_1,18.97538,34.96015,0.032974,2.20658,4.92739,0.9274
57,access_1,edge_2,16.84053,37.34855,0.025521,1.54275,3.95591,0.83894
57,access_1,edge_3,17.29925,34.68005,0.031336,2.28123,4.54239,0.93778
57,access_1,edge_4,16.82224,36.12256,0.029846,1.8155,4.16549,0.88435
57,edge_0,cloud_0,59.80125,54.3056,0.02245,6.04136,13.43681,0.80247
57,edge_1,cloud_0,64.26538,49.25357,0.028182,7.08717,16.81653,0.93455
57,edge_2,cloud_0,61.16195,52.01269,0.024874,6.63183,14.76913,0.86241
57,edge_3,cloud_0,65.54893,50.47355,0.029907,7.52722,16.56701,0.90265
57,edge_4,cloud_0,60.23134,53.29367,0.024777,6.79931,13.97961,0.82892
57,edge_0,edge_1,17.17501,34.71361,0.031193,1.89067,4.50379,0.93653
57,edge_1,edge_2,17.20569,34.58667,0.030231,1.93521,4.53449,0.94123
57,edge_2,edge_3,17.2085,35.82097,0.029094,1.63567,4.31495,0.89552
57,edge_3,edge_4,17.75921,34.42761,0.033838,1.89902,4.70966,0.94713
57,edge_4,edge_0,17.44496,37.98163,0.02752,1.39822,3.98336,0.8155
58,access_0,edge_0,16.0548,38.08986,0.026454,1.95959,3.64791,0.81149
58,access_0,edge_1,17.40292,35.61979,0.029805,2.03443,4.40001,0.90297
58,access_0,edge_2,18.33529,35.08771,0.030506,2.13694,4.73692,0.92268
58,access_0,edge_3,18.175,34.16277,0.031968,2.22056,4.86984,0.95693
58,access_0,edge_4,14.6895,38.9192,0.022305,1.63529,3.21136,0.78077
58,access_1,edge_0,16.73819,37.01705,0.026285,1.65007,3.98941,0.85122
58,access_1,edge_1,19.03853,34.33683,0.031781,2.27327,5.06685,0.95049
58,access_1,edge_2,17.58945,36.83902,0.030706,1.73503,4.22477,0.85781
58,access_1,edge_3,16.18022,33.85885,0.028575,2.19627,4.38635,0.96819
58,access_1,edge_4,18.00809,37.80227,0.025965,1.92692,4.14544,0.82214
58,edge_0,cloud_0,60.57597,52.52441,0.022918,6.17064,14.40071,0.84903
58,edge_1,cloud_0,63.63996,51.52804,0.02622,6.94335,15.59328,0.87508
58,edge_2,cloud_0,60.56303,53.73094,0.024549,6.41143,13.86274,0.81749
58,edge_3,cloud_0,64.77978,48.65097,0.02931,7.52072,17.23689,0.9503
58,edge_4,cloud_0,63.44302,51.25591,0.028084,6.86215,15.67141,0.8822
58,edge_0,edge_1,16.9425,34.31919,0.034065,1.67968,4.51212,0.95114
58,edge_1,edge_2,15.3652,34.57616,0.034676,1.57244,4.05111,0.94162
58,edge_2,edge_3,18.6127,35.32652,0.027121,2.07722,4.76249,0.91383
58,edge_3,edge_4,18.52661,34.27354,0.032527,1.92974,4.94277,0.95283
58,edge_4,edge_0,18.88494,35.87505,0.027146,1.85928,4.72472,0.89352
59,access_0,edge_0,15.35209,38.66146,0.023594,1.48997,3.39724,0.79032
59,access_0,edge_1,15.9795,35.19367,0.034303,1.80626,4.11074,0.91875
59,access_0,edge_2,17.77679,36.98733,0.027895,1.98718,4.24243,0.85232
59,access_0,edge_3,16.24431,34.14928,0.030918,1.96714,4.3548,0.95743
59,access_0,edge_4,15.2954,39.08349,0.023863,1.53936,3.31775,0.77469
59,access_1,edge_0,19.42785,35.97497,0.029263,1.95244,4.84042,0.88982
59,access_1,edge_1,17.16222,33.60693,0.032956,1.87453,4.6974,0.97752
59,access_1,edge_2,17.89385,35.8587,0.02912,2.03074,4.4798,0.89412
59,access_1,edge_3,18.78601,34.23277,0.031393,2.16309,5.01992,0.95434
59,access_1,edge_4,15.82633,37.85803,0.02451,1.65212,3.63405,0.82007
59,edge_0,cloud_0,61.01625,51.86956,0.026498,6.77329,14.79787,0.86616
59,edge_1,cloud_0,65.4488,47.88657,0.032039,7.97255,17.78113,0.97029
59,edge_2,cloud_0,61.19725,51.86362,0.028604,6.80327,14.84443,0.86631
59,edge_3,cloud_0,67.74344,48.08579,0.030412,7.89079,18.30575,0.96508
59,edge_4,cloud_0,64.67641,52.94048,0.027369,6.67288,15.17852,0.83816
59,edge_0,edge_1,15.91941,33.99808,0.028284,1.75547,4.29266,0.96303
59,edge_1,edge_2,16.17461,35.67493,0.030097,1.67008,4.08021,0.90093
59,edge_2,edge_3,16.95936,33.27,0.033993,2.13542,4.70113,0.99
59,edge_3,edge_4,17.82193,35.5614,0.028156,1.89073,4.51674,0.90513
59,edge_4,edge_0,16.27177,37.14124,0.02709,1.70533,3.85728,0.84662
60,access_0,edge_0,16.12731,38.50055,0.027218,1.79457,3.5957,0.79628
60,access_0,edge_1,18.55984,36.60004,0.02843,1.87762,4.50385,0.86667
60,access_0,edge_2,16.21017,38.66274,0.022542,1.42516,3.58691,0.79027
60,access_0,edge_3,17.61582,35.30682,0.029017,2.03605,4.51101,0.91456
60,access_0,edge_4,17.84058,36.91312,0.03106,1.82664,4.27138,0.85507
60,access_1,edge_0,15.9964,36.86458,0.028811,1.65585,3.8379,0.85687
60,access_1,edge_1,18.75382,34.24569,0.033532,2.19288,5.0088,0.95386
60,access_1,edge_2,15.52355,35.86763,0.023096,1.52088,3.88495,0.89379
60,access_1,edge_3,19.02971,34.01927,0.028877,2.30729,5.12717,0.96225
60,access_1,edge_4,15.86884,39.40098,0.021329,1.52083,3.38989,0.76293
60,edge_0,cloud_0,64.43756,50.02348,0.028304,7.45805,16.49842,0.91442
60,edge_1,cloud_0,63.95241,49.0289,0.033795,7.50291,16.83981,0.94042
60,edge_2,cloud_0,63.9679,50.60749,0.028017,7.19996,16.1047,0.89915
60,edge_3,cloud_0,65.84804,50.10619,0.030325,7.1402,16.81968,0.91226
60,edge_4,cloud_0,61.6359,53.01593,0.02314,6.68021,14.43092,0.83618
60,edge_0,edge_1,15.511,35.38792,0.029998,1.62615,3.95897,0.91156
60,edge_1,edge_2,16.04313,34.53928,0.030826,1.79846,4.23598,0.94299
60,edge_2,edge_3,18.43529,35.2404,0.031131,2.2403,4.73356,0.91702
60,edge_3,edge_4,16.33156,34.81653,0.026703,1.97024,4.26518,0.93272
60,edge_4,edge_0,17.39906,37.36272,0.023583,1.6958,4.08455,0.83842
61,access_0,edge_0,16.55486,37.87183,0.027754,1.45154,3.79897,0.81956
61,access_0,edge_1,15.61506,34.58104,0.029807,1.65192,4.11619,0.94144
61,access_0,edge_2,14.36361,37.47906,0.024151,1.50051,3.35463,0.83411
61,access_0,edge_3,19.15652,33.27,0.030889,1.99262,5.31019,0.99
61,access_0,edge_4,15.37606,38.05474,0.026356,1.58079,3.49929,0.81279
61,access_1,edge_0,15.77418,36.99274,0.025184,1.44004,3.76362,0.85212
61,access_1,edge_1,16.12997,34.89004,0.030708,2.12347,4.20024,0.93
61,access_1,edge_2,17.45578,37.56376,0.026086,1.72456,4.06147,0.83097
61,access_1,edge_3,18.15423,33.27,0.031988,2.20036,5.03235,0.99
61,access_1,edge_4,16.84865,37.70033,0.025994,1.79799,3.89635,0.82591
61,edge_0,cloud_0,58.67676,53.05742,0.025886,6.08299,13.72027,0.8351
61,edge_1,cloud_0,62.10494,50.64278,0.028048,6.72271,15.61963,0.89823
61,edge_2,cloud_0,61.85828,53.88697,0.024689,6.20359,14.08857,0.81341
61,edge_3,cloud_0,65.08676,48.59438,0.030052,7.46669,17.34554,0.95178
61,edge_4,cloud_0,64.95273,49.81387,0.03191,7.72563,16.72998,0.9199
61,edge_0,edge_1,15.80608,33.6382,0.037007,1.66392,4.32109,0.97636
61,edge_1,edge_2,17.73323,34.70328,0.034562,1.91839,4.65207,0.93692
61,edge_2,edge_3,17.41309,35.40101,0.028976,2.12421,4.44209,0.91107
61,edge_3,edge_4,18.77224,33.47752,0.036659,2.30475,5.16327,0.98231
61,edge_4,edge_0,14.91011,36.64322,0.027245,1.60086,3.61151,0.86507
62,access_0,edge_0,16.02101,36.88506,0.024047,1.68316,3.8404,0.85611
62,access_0,edge_1,15.34453,35.49397,0.026247,1.60698,3.89961,0.90763
62,access_0,edge_2,17.58888,36.84537,0.02663,2.12482,4.22348,0.85758
62,access_0,edge_3,15.76785,34.78431,0.03282,1.6803,4.12323,0.93391
62,access_0,edge_4,17.93729,36.34015,0.028689,1.78438,4.40112,0.87629
62,access_1,edge_0,16.96683,37.43257,0.026967,1.82255,3.97079,0.83583
62,access_1,edge_1,18.84853,33.27,0.032715,2.58739,5.22481,0.99
62,access_1,edge_2,16.27487,36.32471,0.027377,2.01123,3.99583,0.87686
62,access_1,edge_3,18.76589,34.06528,0.033785,2.15933,5.04714,0.96055
62,access_1,edge_4,16.54508,37.05809,0.026469,1.88244,3.93634,0.8497
62,edge_0,cloud_0,62.25574,52.75632,0.027972,6.6498,14.69436,0.84297
62,edge_1,cloud_0,65.43679,49.72355,0.0294,7.23128,16.89793,0.92226
62,edge_2,cloud_0,65.25787,50.74639,0.027677,7.47562,16.36311,0.89552
62,edge_3,cloud_0,63.73079,49.03357,0.030472,7.54943,16.77928,0.9403
62,edge_4,cloud_0,61.33192,52.58316,0.027767,6.16861,14.55405,0.8475
62,edge_0,edge_1,17.03616,35.38373,0.027802,1.91352,4.34899,0.91171
62,edge_1,edge_2,18.63772,35.77899,0.025253,2.35206,4.68144,0.89707
62,edge_2,edge_3,17.79518,33.27,0.029061,2.45851,4.93282,0.99
62,edge_3,edge_4,18.15686,34.6825,0.030268,2.22627,4.76712,0.93769
62,edge_4,edge_0,15.11874,38.35798,0.026808,1.75331,3.39319,0.80156
63,access_0,edge_0,15.27226,37.91758,0.029733,1.68168,3.49739,0.81787
63,access_0,edge_1,16.76118,35.64459,0.028873,1.51578,4.23345,0.90205
63,access_0,edge_2,15.60096,36.85486,0.026377,1.94319,3.7446,0.85723
63,access_0,edge_3,16.69945,33.5584,0.031578,1.79113,4.57914,0.97932
63,access_0,edge_4,16.6207,36.62599,0.029903,1.74216,4.02881,0.8657
63,access_1,edge_0,14.8127,37.37747,0.028232,1.63296,3.47512,0.83787
63,access_1,edge_1,18.12687,34.96277,0.031848,2.08711,4.70656,0.9273
63,access_1,edge_2,15.54613,35.87605,0.025869,1.89506,3.88924,0.89348
63,access_1,edge_3,16.85446,35.94072,0.02595,1.85967,4.20525,0.89108
63,access_1,edge_4,16.34541,37.0121,0.024276,1.76343,3.89663,0.8514
63,edge_0,cloud_0,59.43658,53.61144,0.024426,6.0372,13.65689,0.82062
63,edge_1,cloud_0,66.10212,47.74498,0.033869,7.78117,18.02714,0.97399
63,edge_2,cloud_0,61.69647,51.9519,0.026834,7.13161,14.92566,0.864
63,edge_3,cloud_0,66.87107,48.66612,0.030367,7.98809,17.78593,0.94991
63,edge_4,cloud_0,61.99036,51.2515,0.024495,6.93862,15.31458,0.88231
63,edge_0,edge_1,17.73475,33.92649,0.031969,1.90379,4.79533,0.96569
63,edge_1,edge_2,17.06645,35.34637,0.028927,2.2272,4.36333,0.9131
63,edge_2,edge_3,18.3293,34.85273,0.033128,1.89908,4.78003,0.93138
63,edge_3,edge_4,15.68203,36.6473,0.027826,1.74403,3.79781,0.86491
63,edge_4,edge_0,14.97301,38.93826,0.024094,1.91204,3.27038,0.78006
64,access_0,edge_0,14.68599,37.46251,0.025629,1.38271,3.43244,0.83472
64,access_0,edge_1,17.54802,34.26133,0.029883,1.92058,4.68391,0.95328
64,access_0,edge_2,16.77139,36.61559,0.025171,2.24286,4.06715,0.86609
64,access_0,edge_3,17.96091,33.32371,0.031906,2.08788,4.96876,0.98801
64,access_0,edge_4,17.6418,37.76253,0.023915,1.84117,4.06839,0.82361
64,access_1,edge_0,17.68246,37.27295,0.028255,1.41487,4.16754,0.84174
64,access_1,edge_1,17.60084,33.27,0.035063,2.09596,4.87895,0.99
64,access_1,edge_2,16.2124,38.37423,0.022229,1.05799,3.63591,0.80095
64,access_1,edge_3,17.92616,34.79331,0.030234,2.34046,4.68595,0.93358
64,access_1,edge_4,16.44156,38.55596,0.024239,1.48138,3.65632,0.79422
64,edge_0,cloud_0,62.4342,51.41577,0.026775,7.0924,15.34916,0.87802
64,edge_1,cloud_0,63.45045,49.37573,0.031531,7.312,16.54654,0.93135
64,edge_2,cloud_0,59.1236,54.1476,0.025676,6.17078,13.35293,0.8066
64,edge_3,cloud_0,62.49015,49.3639,0.031672,7.32969,16.30153,0.93166
64,edge_4,cloud_0,61.89399,52.95433,0.024961,6.46964,14.51926,0.8378
64,edge_0,edge_1,17.65674,34.93436,0.030639,1.80212,4.58969,0.92836
64,edge_1,edge_2,16.60973,34.93088,0.032033,2.00466,4.31813,0.92849
64,edge_2,edge_3,18.60597,34.89346,0.029267,1.86737,4.84433,0.92987
64,edge_3,edge_4,18.63875,33.53164,0.030268,2.30414,5.11609,0.98031
64,edge_4,edge_0,16.92065,37.26382,0.023885,1.90331,3.98959,0.84208
65,access_0,edge_0,19.16399,34.96116,0.03119,2.38089,4.97616,0.92736
65,access_0,edge_1,19.11506,33.85494,0.030796,2.50516,5.18274,0.96834
65,access_0,edge_2,15.28345,37.62821,0.026975,1.56641,3.54582,0.82858
65,access_0,edge_3,17.995,35.5689,0.027636,2.23449,4.55921,0.90486
65,access_0,edge_4,16.6807,37.58512,0.024937,1.71821,3.87744,0.83018
65,access_1,edge_0,15.28845,36.81381,0.025954,1.67845,3.6761,0.85875
65,access_1,edge_1,18.52765,34.72698,0.031913,1.92045,4.85592,0.93604
65,access_1,edge_2,17.53375,36.16005,0.025433,1.86794,4.33485,0.88296
65,access_1,edge_3,17.40442,35.50966,0.029148,2.37036,4.42027,0.90705
65,access_1,edge_4,16.70319,38.1443,0.026235,1.65623,3.78581,0.80947
65,edge_0,cloud_0,61.67887,52.78178,0.025017,6.67192,14.5467,0.84231
65,edge_1,cloud_0,65.5935,49.73244,0.028104,7.28038,16.93413,0.92203
65,edge_2,cloud_0,61.1701,52.3148,0.028969,6.97089,14.63582,0.85452
65,edge_3,cloud_0,63.39622,49.83263,0.027592,7.44408,16.32036,0.91941
65,edge_4,cloud_0,61.35874,53.63886,0.026651,6.7551,14.08623,0.8199
65,edge_0,edge_1,17.9238,35.06386,0.029429,2.19439,4.63504,0.92356
65,edge_1,edge_2,16.46599,34.85086,0.028921,1.87048,4.29443,0.93145
65,edge_2,edge_3,16.51562,34.97674,0.027552,1.91997,4.28581,0.92679
65,edge_3,edge_4,19.28062,33.89851,0.033288,2.26673,5.21892,0.96672
65,edge_4,edge_0,16.52485,39.00189,0.020471,1.6063,3.59842,0.77771
66,access_0,edge_0,16.62086,39.02019,0.022654,1.77923,3.61617,0.77703
66,access_0,edge_1,19.7363,34.27177,0.033266,2.07966,5.26587,0.9529
66,access_0,edge_2,18.10308,36.54469,0.02834,2.19111,4.4034,0.86872
66,access_0,edge_3,15.70264,34.61786,0.028801,1.58497,4.13328,0.94008
66,access_0,edge_4,15.19482,39.47586,0.024629,1.17189,3.23411,0.76015
66,access_1,edge_0,15.65073,37.27894,0.024222,1.39261,3.68772,0.84152
66,access_1,edge_1,17.16019,33.27,0.036589,1.94739,4.7568,0.99
66,access_1,edge_2,17.57091,39.0365,0.020798,1.9755,3.8199,0.77643
66,access_1,edge_3,16.78122,34.75635,0.031552,2.16784,4.39309,0.93495
66,access_1,edge_4,13.7054,39.62772,0.02142,1.22293,2.89551,0.75453
66,edge_0,cloud_0,60.16549,52.76714,0.025618,6.4834,14.19623,0.84269
66,edge_1,cloud_0,62.89362,48.95949,0.029785,7.37437,16.59297,0.94224
66,edge_2,cloud_0,63.4006,51.11918,0.027794,7.20595,15.72439,0.88577
66,edge_3,cloud_0,64.47043,48.79605,0.030512,7.55165,17.0861,0.94651
66,edge_4,cloud_0,63.18366,53.51902,0.026845,6.97691,14.56061,0.82303
66,edge_0,edge_1,17.67354,34.26113,0.028755,1.93462,4.71745,0.95329
66,edge_1,edge_2,16.80208,35.87992,0.025894,1.78897,4.20277,0.89334
66,edge_2,edge_3,17.55567,35.01183,0.030936,1.79472,4.54932,0.92549
66,edge_3,edge_4,17.73428,33.88054,0.032063,2.13828,4.80366,0.96739
66,edge_4,edge_0,15.42034,39.20291,0.025337,1.58758,3.32576,0.77026
67,access_0,edge_0,15.01404,37.41381,0.023648,1.98117,3.5167,0.83653
67,access_0,edge_1,16.45054,33.27,0.031747,2.10601,4.56009,0.99
67,access_0,edge_2,16.90709,36.41768,0.02567,1.77343,4.13475,0.87342
67,access_0,edge_3,15.22314,35.92317,0.028069,1.66986,3.801,0.89173
67,access_0,edge_4,18.01437,35.65739,0.031623,1.85299,4.54758,0.90158
67,access_1,edge_0,18.01023,38.37867,0.023705,1.86068,4.03828,0.80079
67,access_1,edge_1,15.97283,35.13239,0.031575,1.55372,4.11917,0.92102
67,access_1,edge_2,14.97244,38.39222,0.024986,1.78837,3.35503,0.80029
67,access_1,edge_3,17.10468,33.27,0.034326,2.58,4.74142,0.99
67,access_1,edge_4,16.54945,37.60893,0.026791,1.72229,3.84284,0.8293
67,edge_0,cloud_0,59.15412,56.10414,0.024565,6.063,12.51259,0.75545
67,edge_1,cloud_0,65.17527,49.61599,0.031401,7.43489,16.88171,0.92507
67,edge_2,cloud_0,61.87275,51.75531,0.025451,7.21611,15.05734,0.86914
67,edge_3,cloud_0,65.47513,47.54291,0.030556,7.9699,17.953,0.97927
67,edge_4,cloud_0,61.72779,53.05274,0.025739,6.70162,14.4358,0.83522
67,edge_0,edge_1,18.44859,33.41282,0.031962,2.17537,5.08663,0.98471
67,edge_1,edge_2,15.48927,34.81367,0.02764,1.6721,4.04567,0.93283
67,edge_2,edge_3,17.86992,33.27,0.0343,2.2286,4.95354,0.99
67,edge_3,edge_4,15.59955,34.95726,0.030488,1.62753,4.05124,0.92751
67,edge_4,edge_0,15.4777,36.92487,0.023708,1.64195,3.70378,0.85463
68,access_0,edge_0,13.80529,37.76525,0.027206,1.40077,3.18326,0.82351
68,access_0,edge_1,15.51839,35.6229,0.027911,1.73712,3.92304,0.90286
68,access_0,edge_2,15.75192,37.86132,0.025854,1.78047,3.61643,0.81995
68,access_0,edge_3,18.16893,34.62341,0.031511,2.02094,4.78142,0.93987
68,access_0,edge_4,15.57728,36.99337,0.025426,1.75464,3.71654,0.8521
68,access_1,edge_0,13.10793,38.90932,0.023884,1.22964,2.86694,0.78114
68,access_1,edge_1,17.8767,35.34502,0.028087,1.87692,4.57074,0.91315
68,access_1,edge_2,16.23382,36.92036,0.026932,1.43119,3.88547,0.8548
68,access_1,edge_3,16.8568,37.33552,0.023222,1.51736,3.96201,0.83943
68,access_1,edge_4,15.42044,36.91069,0.024084,1.73613,3.69234,0.85516
68,edge_0,cloud_0,57.30707,55.51344,0.019605,5.88778,12.36969,0.77089
68,edge_1,cloud_0,67.54955,48.36932,0.027439,8.21529,18.11315,0.95766
68,edge_2,cloud_0,58.6771,54.44333,0.027002,5.937,13.12506,0.79887
68,edge_3,cloud_0,65.38643,48.68595,0.029269,7.54824,17.38157,0.94939
68,edge_4,cloud_0,62.60411,52.78136,0.026818,6.77179,14.76511,0.84232
68,edge_0,edge_1,16.16468,33.68533,0.033694,1.77984,4.41123,0.97462
68,edge_1,edge_2,17.72575,36.15828,0.031147,1.60329,4.38265,0.88303
68,edge_2,edge_3,17.79723,33.27,0.030498,2.2768,4.93339,0.99
68,edge_3,edge_4,18.21078,35.08576,0.031975,1.97405,4.70512,0.92275
68,edge_4,edge_0,16.65971,38.15805,0.028667,1.79061,3.77358,0.80896
69,access_0,edge_0,17.10907,37.32287,0.024278,1.91884,4.02354,0.83989
69,access_0,edge_1,17.53014,35.2021,0.029359,1.85565,4.50811,0.91844
69,access_0,edge_2,15.67178,38.0818,0.025522,1.69843,3.56219,0.81179
69,access_0,edge_3,16.75465,33.75466,0.033944,2.00279,4.56018,0.97205
69,access_0,edge_4,18.10461,37.1155,0.029438,1.71985,4.2966,0.84757
69,access_1,edge_0,18.52866,36.7359,0.027871,1.85121,4.47017,0.86163
69,access_1,edge_1,19.59372,33.28268,0.033952,2.44312,5.4288,0.98953
69,access_1,edge_2,15.68403,38.25272,0.022564,1.35192,3.53718,0.80545
69,access_1,edge_3,17.6259,34.96537,0.031106,1.99366,4.57601,0.92721
69,access_1,edge_4,17.2816,36.44521,0.025881,1.92174,4.22141,0.8724
69,edge_0,cloud_0,62.84685,51.62735,0.027308,7.11964,15.35327,0.87249
69,edge_1,cloud_0,67.26481,47.70151,0.031309,7.69389,18.36563,0.97512
69,edge_2,cloud_0,64.43871,52.25025,0.026868,6.81676,15.44833,0.8562
69,edge_3,cloud_0,66.63462,47.1325,0.036996,7.90364,18.47112,0.99
69,edge_4,cloud_0,61.30451,52.86251,0.026606,6.44423,14.42218,0.8402
69,edge_0,edge_1,19.43171,34.82469,0.023844,2.32801,5.07318,0.93242
69,edge_1,edge_2,18.42778,33.76886,0.030806,2.12567,5.01285,0.97152
69,edge_2,edge_3,18.91897,35.06142,0.029515,2.15254,4.89287,0.92365
69,edge_3,edge_4,18.44167,33.62293,0.031979,1.87875,5.04453,0.97693
69,edge_4,edge_0,18.07196,38.14643,0.02293,1.59921,4.09564,0.80939
70,access_0,edge_0,12.50098,44.37402,0.004757,1.20974,2.02575,0.57874
70,access_0,edge_1,15.54194,44.55953,0.003695,1.31642,2.48863,0.57187
70,access_0,edge_2,13.89759,45.70641,0.006695,1.51258,2.06004,0.52939
70,access_0,edge_3,11.66326,44.99498,0.006987,1.13236,1.81489,0.55574
70,access_0,edge_4,13.95743,45.82748,0.003233,0.96423,2.05138,0.52491
70,access_1,edge_0,12.57614,46.52226,0.003245,0.94407,1.75776,0.49918
70,access_1,edge_1,14.13871,44.18936,0.004139,1.11091,2.31821,0.58558
70,access_1,edge_2,13.17693,45.11982,0.002062,1.10522,2.03337,0.55112
70,access_1,edge_3,12.54658,45.06353,0.006213,0.97172,1.94342,0.5532
70,access_1,edge_4,11.50117,45.1783,0.005264,0.90458,1.76781,0.54895
70,edge_0,cloud_0,53.97019,62.15529,0.004268,4.92531,9.0254,0.59725
70,edge_1,cloud_0,49.04658,65.45862,0.005863,4.18454,7.01602,0.51089
70,edge_2,cloud_0,50.35445,64.57071,0.005193,3.88886,7.53039,0.5341
70,edge_3,cloud_0,50.57133,64.42449,0.005334,4.34809,7.61696,0.53792
70,edge_4,cloud_0,54.11127,60.50732,0.003958,4.78113,9.70176,0.64033
70,edge_0,edge_1,15.46324,43.67668,0.003287,1.54655,2.6176,0.60457
70,edge_1,edge_2,13.12198,45.44708,0.002915,1.19961,1.98036,0.539
70,edge_2,edge_3,14.88183,44.67141,0.002043,1.44488,2.36566,0.56773
70,edge_3,edge_4,13.6765,46.01874,0.002935,1.3078,1.98297,0.51782
70,edge_4,edge_0,13.33655,45.46241,0.004808,1.30576,2.01062,0.53843
71,access_0,edge_0,13.25375,45.20152,0.001544,1.11161,2.034,0.54809
71,access_0,edge_1,12.98881,44.19531,0.0,1.11237,2.12887,0.58536
71,access_0,edge_2,12.89522,47.17422,0.001717,1.34782,1.71517,0.47503
71,access_0,edge_3,12.92881,44.3527,0.0065,1.08287,2.09794,0.57953
71,access_0,edge_4,17.0472,43.61829,0.001262,1.45598,2.89605,0.60673
71,access_1,edge_0,13.3853,42.91801,0.002089,1.39393,2.37116,0.63267
71,access_1,edge_1,14.37513,45.50584,0.005487,1.24124,2.16072,0.53682
71,access_1,edge_2,13.10647,45.43939,0.006453,1.15528,1.97906,0.53928
71,access_1,edge_3,13.97818,44.18956,0.006565,1.06484,2.29186,0.58557
71,access_1,edge_4,14.21317,44.38536,0.002991,0.89123,2.30153,0.57832
71,edge_0,cloud_0,55.17988,61.24782,0.003701,5.25528,9.59425,0.62097
71,edge_1,cloud_0,50.31671,64.34365,0.005697,4.01942,7.60838,0.54004
71,edge_2,cloud_0,52.25841,62.27307,0.006151,4.43336,8.69408,0.59417
71,edge_3,cloud_0,48.48738,65.86226,0.003904,3.57308,6.79276,0.50033
71,edge_4,cloud_0,47.40437,65.57081,0.006041,4.18363,6.74217,0.50795
71,edge_0,edge_1,11.79034,45.05542,0.003112,1.23054,1.82728,0.5535
71,edge_1,edge_2,12.66384,46.4789,0.005752,0.92373,1.77571,0.50078
71,edge_2,edge_3,13.08361,46.3303,0.004608,0.99673,1.85473,0.50629
71,edge_3,edge_4,14.46588,45.6173,0.006718,0.95254,2.15764,0.53269
71,edge_4,edge_0,12.59113,44.63305,0.0,1.09008,2.00654,0.56915
72,access_0,edge_0,12.2027,43.23103,0.005588,1.49585,2.12205,0.62107
72,access_0,edge_1,13.27403,46.43627,0.004045,1.11779,1.86714,0.50236
72,access_0,edge_2,14.1655,44.96377,0.003731,0.73164,2.20884,0.5569
72,access_0,edge_3,13.64554,43.12588,0.006337,1.18344,2.38784,0.62497
72,access_0,edge_4,11.7132,45.79735,0.002936,0.4001,1.7252,0.52602
72,access_1,edge_0,14.46758,44.78801,0.002948,0.97303,2.28232,0.56341
